銘柄コード,企業名,価格,利回り(%),年間配当,セクター,配当内訳
8793,ＮＥＣキャピタルソリューション,3975.0,377,150.0,資本財,"ex:2025-09-29|pay:2025-12:75.0, ex:2026-03-30|pay:2026-06:75.0"
8795,Ｔ＆Ｄホールディングス,3949.0,415,164.0,金融,"ex:2025-09-29|pay:2025-12:62.0, ex:2026-03-30|pay:2026-06:68.0"
8798,アドバンスクリエイト,141.0,0,0.0,金融,
8801,三井不動産,1539.5,240,37.0,不動産,"ex:2025-09-29|pay:2025-12:17.0, ex:2026-03-30|pay:2026-06:18.0"
8802,三菱地所,4137.0,121,50.0,不動産,"ex:2025-09-29|pay:2025-12:23.0, ex:2026-03-30|pay:2026-06:23.0"
8803,平和不動産,2413.0,365,88.0,不動産,"ex:2025-09-29|pay:2025-12:36.0, ex:2026-03-30|pay:2026-06:62.0"
8804,東京建物,3298.0,370,122.0,不動産,"ex:2025-06-27|pay:2025-09:48.0, ex:2025-12-29|pay:2026-03:57.0"
8818,京阪神ビルディング,2236.0,134,30.0,不動産,"ex:2025-09-29|pay:2025-12:20.0, ex:2026-03-30|pay:2026-06:20.0"
8830,住友不動産,4232.0,123,52.0,不動産,"ex:2025-09-29|pay:2025-12:21.0, ex:2026-03-30|pay:2026-06:23.0"
8835,太平洋興発,836.0,484,40.5,資本財,ex:2026-03-30|pay:2026-06:40.0
8836,ＲＩＳＥ,29.0,0,0.0,不動産,
8841,テーオーシー,1019.0,98,10.0,不動産,"ex:2025-09-29|pay:2025-12:5.0, ex:2026-03-30|pay:2026-06:5.0"
8844,コスモスイニシア,1248.0,425,53.0,不動産,"ex:2025-09-29|pay:2025-12:11.0, ex:2026-03-30|pay:2026-06:37.0"
8848,レオパレス２１,642.0,312,20.0,不動産,"ex:2025-09-29|pay:2025-12:5.0, ex:2026-03-30|pay:2026-06:5.0"
8850,スターツコーポレーション,4855.0,309,150.0,不動産,"ex:2025-09-29|pay:2025-12:65.0, ex:2026-03-30|pay:2026-06:75.0"
8860,フジ住宅,735.0,435,32.0,不動産,"ex:2025-09-29|pay:2025-12:16.0, ex:2026-03-30|pay:2026-06:16.0"
8864,空港施設,913.0,460,42.0,不動産,"ex:2025-09-29|pay:2025-12:18.0, ex:2026-03-30|pay:2026-06:24.0"
8869,明和地所,839.0,954,80.0,不動産,ex:2026-03-30|pay:2026-06:45.0
8871,ゴールドクレスト,3650.0,438,160.0,不動産,"ex:2025-09-29|pay:2025-12:50.0, ex:2026-03-30|pay:2026-06:50.0"
8876,リログループ,2034.5,369,75.0,資本財,ex:2026-03-30|pay:2026-06:69.0
8877,エスリード,5170.0,464,240.0,不動産,"ex:2025-09-29|pay:2025-12:105.0, ex:2026-03-30|pay:2026-06:135.0"
8881,日神グループホールディングス,662.0,559,37.0,不動産,ex:2026-03-30|pay:2026-06:35.0
8887,シーラホールディングス,365.0,137,5.0,不動産,"ex:2025-05-29|pay:2025-08:1.5, ex:2025-11-27|pay:2026-02:6.0"
8891,ＡＭＧホールディングス,1743.0,459,80.0,不動産,"ex:2025-09-29|pay:2025-12:35.0, ex:2026-03-30|pay:2026-06:35.0"
8892,エスコン,1125.0,471,53.0,不動産,ex:2026-03-30|pay:2026-06:48.0
8894,ＲＥＶＯＬＵＴＩＯＮ,33.0,0,0.0,不動産,
8897,ＭＩＲＡＲＴＨホールディングス,394.0,584,23.0,不動産,"ex:2025-09-29|pay:2025-12:5.0, ex:2026-03-30|pay:2026-06:16.0"
8898,センチュリー２１・ジャパン,1121.0,500,56.0,不動産,"ex:2025-09-29|pay:2025-12:25.0, ex:2026-03-30|pay:2026-06:28.0"
8904,ＡＶＡＮＴＩＡ,815.0,466,38.0,一般消費財,"ex:2025-08-28|pay:2025-11:19.0, ex:2026-02-26|pay:2026-05:19.0"
8908,毎日コムネット,910.0,418,38.0,不動産,"ex:2025-05-29|pay:2025-08:23.0, ex:2025-11-27|pay:2026-02:10.0"
8912,エリアクエスト,175.0,229,4.0,不動産,ex:2025-06-27|pay:2025-09:3.0
8914,エリアリンク,952.0,284,27.0,不動産,"ex:2025-06-27|pay:2025-09:12.5, ex:2025-12-29|pay:2026-03:13.5"
8917,ファースト住建,1055.0,408,43.0,一般消費財,"ex:2025-10-30|pay:2026-01:22.0, ex:2026-04-28|pay:2026-07:21.0"
8918,ランド,10.0,100,0.1,不動産,
8919,カチタス,3580.0,251,90.0,一般消費財,"ex:2025-09-29|pay:2025-12:39.0, ex:2026-03-30|pay:2026-06:41.0"
8920,東祥,765.0,131,10.0,資本財,"ex:2025-09-29|pay:2025-12:5.0, ex:2026-03-30|pay:2026-06:5.0"
8921,シーズクリエイト,2248.0,0,0.0,,
8923,トーセイ,1583.0,347,55.0,不動産,ex:2025-11-27|pay:2026-02:50.0
8927,明豊エンタープライズ,436.0,298,13.0,不動産,"ex:2025-07-30|pay:2025-10:6.5, ex:2026-01-29|pay:2026-04:6.5"
8928,穴吹興産,2497.0,288,72.0,不動産,"ex:2025-06-27|pay:2025-09:31.0, ex:2025-12-29|pay:2026-03:32.0"
8929,青山財産ネットワークス,1383.0,506,70.0,不動産,"ex:2025-06-27|pay:2025-09:20.0, ex:2025-12-29|pay:2026-03:33.0"
8931,和田興産,1270.0,551,70.0,不動産,"ex:2025-08-28|pay:2025-11:35.0, ex:2026-02-26|pay:2026-05:37.0"
8934,サンフロンティア不動産,2467.0,324,80.0,不動産,"ex:2025-09-29|pay:2025-12:38.0, ex:2026-03-30|pay:2026-06:38.0"
8935,ＦＪネクストホールディングス,1703.0,470,80.0,不動産,"ex:2025-09-29|pay:2025-12:28.0, ex:2026-03-30|pay:2026-06:38.0"
8938,グローム・ホールディングス,316.0,190,6.0,不動産,
8944,ランドビジネス,239.0,251,6.0,不動産,ex:2025-09-29|pay:2025-12:6.0
8945,サンネクスタグループ,1141.0,368,42.0,不動産,"ex:2025-06-27|pay:2025-09:21.0, ex:2025-12-29|pay:2026-03:21.0"
8946,ＡＳＩＡＮ　ＳＴＡＲ,77.0,0,0.0,不動産,
8951,日本ビルファンド投資法人,126000.0,390,4914.0,不動産,"ex:2025-06-27|pay:2025-09:2495.0, ex:2025-12-29|pay:2026-03:2454.0"
8952,ジャパンリアルエステイト投資法人,116100.0,435,5047.0,不動産,"ex:2025-09-29|pay:2025-12:2511.0, ex:2026-03-30|pay:2026-06:2536.0"
8953,日本都市ファンド投資法人,113600.0,525,5962.0,不動産,"ex:2025-08-28|pay:2025-11:2820.0, ex:2026-02-26|pay:2026-05:3006.0"
8954,オリックス不動産投資法人,97000.0,501,4864.0,不動産,"ex:2025-08-28|pay:2025-11:2270.0, ex:2026-02-26|pay:2026-05:2414.0"
8955,日本プライムリアルティ投資法人,97100.0,438,4250.0,不動産,"ex:2025-06-27|pay:2025-09:2007.5, ex:2025-12-29|pay:2026-03:2111.0"
8956,ＮＴＴ都市開発リート投資法人,133900.0,469,6280.0,不動産,"ex:2025-10-30|pay:2026-01:3140.0, ex:2026-04-28|pay:2026-07:3140.0"
8957,東急リアル・エステート投資法人,188700.0,424,8010.0,不動産,"ex:2025-07-30|pay:2025-10:4000.0, ex:2026-01-29|pay:2026-04:4000.0"
8958,グローバル・ワン不動産投資法人,117200.0,670,7856.0,不動産,"ex:2025-09-29|pay:2025-12:4271.0, ex:2026-03-30|pay:2026-06:3585.0"
8960,ユナイテッド・アーバン投資法人,170000.0,511,8692.0,不動産,"ex:2025-05-29|pay:2025-08:4010.0, ex:2025-11-27|pay:2026-02:4142.0"
8961,森トラストリート投資法人,74000.0,493,3651.0,不動産,"ex:2025-08-28|pay:2025-11:1854.0, ex:2026-02-26|pay:2026-05:1837.0"
8963,インヴィンシブル投資法人,60800.0,671,4081.0,不動産,"ex:2025-06-27|pay:2025-09:1895.0, ex:2025-12-29|pay:2026-03:2186.0"
8964,フロンティア不動産投資法人,83900.0,524,4400.0,不動産,"ex:2025-06-27|pay:2025-09:2200.0, ex:2025-12-29|pay:2026-03:2200.0"
8966,平和不動産リート投資法人,142000.0,559,7940.0,不動産,"ex:2025-05-29|pay:2025-08:3850.0, ex:2025-11-27|pay:2026-02:3950.0"
8967,日本ロジスティクスファンド投資法人,92700.0,480,4450.0,不動産,"ex:2025-07-30|pay:2025-10:2150.0, ex:2026-01-29|pay:2026-04:2300.0"
8968,福岡リート投資法人,174900.0,457,8000.0,不動産,"ex:2025-08-28|pay:2025-11:4203.0, ex:2026-02-26|pay:2026-05:4151.0"
8972,ＫＤＸ不動産投資法人,160000.0,521,8332.0,不動産,"ex:2025-10-30|pay:2026-01:4105.0, ex:2026-04-28|pay:2026-07:4166.0"
8975,いちごオフィスリート投資法人,87500.0,520,4548.0,不動産,"ex:2025-10-30|pay:2026-01:2715.0, ex:2026-04-28|pay:2026-07:2274.0"
8976,大和証券オフィス投資法人,329500.0,473,15580.0,不動産,"ex:2025-05-29|pay:2025-08:6920.0, ex:2025-11-27|pay:2026-02:8020.0"
8977,阪急阪神リート投資法人,148600.0,448,6659.0,不動産,"ex:2025-05-29|pay:2025-08:3319.0, ex:2025-11-27|pay:2026-02:3389.0"
8979,スターツプロシード投資法人,189200.0,498,9426.0,不動産,"ex:2025-10-30|pay:2026-01:4825.0, ex:2026-04-28|pay:2026-07:4650.0"
8984,大和ハウスリート投資法人,123300.0,420,5181.0,不動産,"ex:2025-08-28|pay:2025-11:3288.0, ex:2026-02-26|pay:2026-05:3458.0"
8985,ジャパン・ホテル・リート投資法人,76400.0,678,5177.0,不動産,ex:2025-12-29|pay:2026-03:5061.0
8986,大和証券リビング投資法人,105300.0,494,5200.0,不動産,"ex:2025-09-29|pay:2025-12:2700.0, ex:2026-03-30|pay:2026-06:2600.0"
8987,ジャパンエクセレント投資法人,141700.0,429,6086.0,不動産,"ex:2025-06-27|pay:2025-09:3106.0, ex:2025-12-29|pay:2026-03:3036.0"
8995,誠建設工業,918.0,545,50.0,不動産,ex:2026-03-30|pay:2026-06:25.0
8996,ハウスフリーダム,1010.0,545,55.0,不動産,ex:2025-12-29|pay:2026-03:55.0
8999,グランディハウス,534.0,1199,64.0,不動産,ex:2026-03-30|pay:2026-06:32.0
9001,東武鉄道,2828.5,265,75.0,資本財,"ex:2025-09-29|pay:2025-12:32.5, ex:2026-03-30|pay:2026-06:37.5"
9003,相鉄ホールディングス,2725.0,257,70.0,資本財,"ex:2025-09-29|pay:2025-12:30.0, ex:2026-03-30|pay:2026-06:40.0"
9005,東急,1657.0,193,32.0,一般消費財,"ex:2025-09-29|pay:2025-12:14.0, ex:2026-03-30|pay:2026-06:16.0"
9006,京浜急行電鉄,1578.0,292,46.0,資本財,"ex:2025-09-29|pay:2025-12:23.0, ex:2026-03-30|pay:2026-06:23.0"
9007,小田急電鉄,1704.0,352,60.0,資本財,"ex:2025-09-29|pay:2025-12:25.0, ex:2026-03-30|pay:2026-06:30.0"
9008,京王電鉄,775.5,284,22.0,資本財,"ex:2025-09-29|pay:2025-12:11.0, ex:2026-03-30|pay:2026-06:11.0"
9009,京成電鉄,1085.0,203,22.0,資本財,"ex:2025-09-29|pay:2025-12:9.0, ex:2026-03-30|pay:2026-06:12.0"
9010,富士急行,2084.0,158,33.0,資本財,ex:2026-03-30|pay:2026-06:32.0
9012,秩父鉄道,2150.0,0,0.0,資本財,
9017,新潟交通,1961.0,102,20.0,資本財,ex:2026-03-30|pay:2026-06:10.0
9020,東日本旅客鉄道,3766.0,223,84.0,資本財,"ex:2025-09-29|pay:2025-12:35.0, ex:2026-03-30|pay:2026-06:39.0"
9021,西日本旅客鉄道,2731.0,357,97.5,資本財,"ex:2025-09-29|pay:2025-12:45.0, ex:2026-03-30|pay:2026-06:52.5"
9022,東海旅客鉄道,3634.0,88,32.0,資本財,"ex:2025-09-29|pay:2025-12:16.0, ex:2026-03-30|pay:2026-06:16.0"
9023,東京地下鉄,1543.0,285,44.0,資本財,"ex:2025-09-29|pay:2025-12:21.0, ex:2026-03-30|pay:2026-06:21.0"
9024,西武ホールディングス,3414.0,123,42.0,資本財,"ex:2025-09-29|pay:2025-12:20.0, ex:2026-03-30|pay:2026-06:22.0"
9025,鴻池運輸,2762.0,398,110.0,資本財,"ex:2025-09-29|pay:2025-12:55.0, ex:2026-03-30|pay:2026-06:55.0"
9028,ゼロ,3465.0,405,140.3,一般消費財,"ex:2025-06-27|pay:2025-09:96.9, ex:2025-12-29|pay:2026-03:56.0"
9029,ヒガシホールディングス,2006.0,618,124.0,資本財,ex:2026-03-30|pay:2026-06:60.0
9031,西日本鉄道,2763.0,326,90.0,資本財,"ex:2025-09-29|pay:2025-12:25.0, ex:2026-03-30|pay:2026-06:45.0"
9033,広島電鉄,609.0,263,16.0,資本財,ex:2026-03-30|pay:2026-06:8.0
9034,南総通運,1590.0,503,80.0,資本財,"ex:2025-09-29|pay:2025-12:30.0, ex:2026-03-30|pay:2026-06:40.0"
9036,東部ネットワーク,1285.0,156,20.0,資本財,"ex:2025-09-29|pay:2025-12:7.5, ex:2026-03-30|pay:2026-06:12.5"
9037,ハマキョウレックス,1855.0,248,46.0,資本財,"ex:2025-09-29|pay:2025-12:18.75, ex:2026-03-30|pay:2026-06:23.0"
9039,サカイ引越センター,2805.0,620,174.0,資本財,"ex:2025-09-29|pay:2025-12:30.0, ex:2026-03-30|pay:2026-06:68.0"
9041,近鉄グループホールディングス,3622.0,193,70.0,資本財,"ex:2025-09-29|pay:2025-12:30.0, ex:2026-03-30|pay:2026-06:30.0"
9042,阪急阪神ホールディングス,4787.0,209,100.0,資本財,"ex:2025-09-29|pay:2025-12:50.0, ex:2026-03-30|pay:2026-06:50.0"
9044,南海電気鉄道,2944.5,187,55.0,資本財,"ex:2025-09-29|pay:2025-12:25.0, ex:2026-03-30|pay:2026-06:25.0"
9045,京阪ホールディングス,3064.0,281,86.0,資本財,ex:2026-03-30|pay:2026-06:100.0
9046,神戸電鉄,2424.0,206,50.0,資本財,ex:2026-03-30|pay:2026-06:25.0
9048,名古屋鉄道,1817.5,660,120.0,資本財,ex:2026-03-30|pay:2026-06:40.0
9049,京福電気鉄道,7370.0,54,40.0,資本財,ex:2026-03-30|pay:2026-06:20.0
9051,センコン物流,1351.0,111,15.0,資本財,"ex:2025-09-29|pay:2025-12:7.5, ex:2026-03-30|pay:2026-06:7.5"
9052,山陽電気鉄道,1983.0,252,50.0,資本財,"ex:2025-09-29|pay:2025-12:25.0, ex:2026-03-30|pay:2026-06:25.0"
9057,遠州トラック,3105.0,309,96.0,資本財,"ex:2025-09-29|pay:2025-12:48.0, ex:2026-03-30|pay:2026-06:48.0"
9059,カンダホールディングス,879.0,296,26.0,資本財,"ex:2025-09-29|pay:2025-12:11.5, ex:2026-03-30|pay:2026-06:11.5"
9060,日本ロジテム,4395.0,182,80.0,資本財,"ex:2025-09-29|pay:2025-12:40.0, ex:2026-03-30|pay:2026-06:40.0"
9063,岡山県貨物運送,4010.0,349,140.0,資本財,ex:2026-03-30|pay:2026-06:80.0
9064,ヤマトホールディングス,1732.5,266,46.0,資本財,"ex:2025-09-29|pay:2025-12:23.0, ex:2026-03-30|pay:2026-06:23.0"
9065,山九,9081.0,59,54.0,資本財,"ex:2025-09-29|pay:2025-12:118.0, ex:2026-03-30|pay:2026-06:128.0"
9067,丸運,941.0,170,16.0,資本財,ex:2025-09-29|pay:2025-12:8.0
9068,丸全昭和運輸,7980.0,301,240.0,資本財,"ex:2025-09-29|pay:2025-12:90.0, ex:2026-03-30|pay:2026-06:120.0"
9069,センコーグループホールディングス,2031.5,276,56.0,資本財,"ex:2025-09-29|pay:2025-12:25.0, ex:2026-03-30|pay:2026-06:25.0"
9072,ニッコンホールディングス,5311.0,211,112.0,資本財,"ex:2025-09-29|pay:2025-12:37.0, ex:2026-03-30|pay:2026-06:38.0"
9073,京極運輸商事,1218.0,99,12.0,資本財,ex:2026-03-30|pay:2026-06:12.0
9074,日本石油輸送,5480.0,219,120.0,資本財,"ex:2025-09-29|pay:2025-12:50.0, ex:2026-03-30|pay:2026-06:90.0"
9075,福山通運,5870.0,170,100.0,資本財,"ex:2025-09-29|pay:2025-12:38.0, ex:2026-03-30|pay:2026-06:38.0"
9076,セイノーホールディングス,2547.0,479,122.0,資本財,"ex:2025-09-29|pay:2025-12:43.0, ex:2026-03-30|pay:2026-06:61.0"
9081,神奈川中央交通,3255.0,276,90.0,資本財,"ex:2025-09-29|pay:2025-12:45.0, ex:2026-03-30|pay:2026-06:45.0"
9082,大和自動車交通,1299.0,77,10.0,一般消費財,"ex:2025-09-29|pay:2025-12:4.0, ex:2026-03-30|pay:2026-06:5.0"
9083,神姫バス,1971.0,254,50.0,資本財,"ex:2025-09-29|pay:2025-12:20.0, ex:2026-03-30|pay:2026-06:30.0"
9087,タカセ,2240.0,156,35.0,資本財,ex:2026-03-30|pay:2026-06:35.0
9090,ＡＺ－ＣＯＭ丸和ホールディングス,847.0,378,32.0,資本財,"ex:2025-09-29|pay:2025-12:16.0, ex:2026-03-30|pay:2026-06:16.0"
9101,日本郵船,5498.0,500,260.0,資本財,"ex:2025-03-28|pay:2025-06:130.0, ex:2025-09-26|pay:2025-12:130.0"
9104,商船三井,5863.0,350,205.0,資本財,"ex:2025-09-29|pay:2025-12:85.0, ex:2026-03-30|pay:2026-06:115.0"
9107,川崎汽船,2522.5,476,120.0,資本財,"ex:2025-09-29|pay:2025-12:60.0, ex:2026-03-30|pay:2026-06:60.0"
9110,ＮＳユナイテッド海運,7940.0,378,300.0,資本財,"ex:2025-09-29|pay:2025-12:105.0, ex:2026-03-30|pay:2026-06:205.0"
9115,明海グループ,1227.0,41,5.0,資本財,ex:2026-03-30|pay:2026-06:5.0
9119,飯野海運,1531.0,300,46.0,資本財,"ex:2025-09-29|pay:2025-12:24.0, ex:2026-03-30|pay:2026-06:35.0"
9127,玉井商船,2982.0,268,80.0,資本財,ex:2026-03-30|pay:2026-06:125.0
9130,共栄タンカー,1479.0,270,40.0,資本財,"ex:2025-09-29|pay:2025-12:20.0, ex:2026-03-30|pay:2026-06:20.0"
9142,九州旅客鉄道,3674.0,329,121.0,資本財,"ex:2025-09-29|pay:2025-12:57.5, ex:2026-03-30|pay:2026-06:57.5"
9143,ＳＧホールディングス,1444.0,374,54.0,資本財,"ex:2025-09-29|pay:2025-12:26.0, ex:2026-03-30|pay:2026-06:27.0"
9145,ビーイングホールディングス,625.0,240,15.0,資本財,"ex:2025-06-27|pay:2025-09:4.5, ex:2025-12-29|pay:2026-03:8.5"
9146,五健堂ホールディングス,4000.0,127,51.0,,"ex:2025-06-27|pay:2025-09:10.0, ex:2025-12-29|pay:2026-03:41.0"
9147,ＮＩＰＰＯＮ　ＥＸＰＲＥＳＳホールディングス,4710.0,212,100.0,資本財,"ex:2025-06-27|pay:2025-09:50.0, ex:2025-12-29|pay:2026-03:50.0"
9149,大友ロジスティクスサービス,560.0,89,5.0,,ex:2025-10-30|pay:2026-01:5.0
9156,はなホールディングス,2670.0,0,0.0,,
9158,シーユーシー,717.0,0,0.0,ヘルスケア,
9159,Ｗ　ＴＯＫＹＯ,1949.0,0,0.0,コミュニケーション・サービス,
9160,ノバレーゼ,304.0,0,0.0,一般消費財,
9162,ブリーチ,261.0,0,0.0,コミュニケーション・サービス,
9163,ナレルグループ,2215.0,519,115.0,資本財,"ex:2025-10-30|pay:2026-01:60.0, ex:2026-04-28|pay:2026-07:55.0"
9165,クオルテック,1683.0,220,37.0,資本財,ex:2025-06-27|pay:2025-09:37.0
9166,ＧＥＮＤＡ,488.0,164,8.0,一般消費財,
9168,ライズ・コンサルティング・グループ,388.0,541,21.0,資本財,ex:2026-02-26|pay:2026-05:21.0
9169,大伸社,1000.0,200,20.0,,ex:2025-11-19|pay:2026-02:20.0
9171,栗林商船,1795.0,334,60.0,資本財,ex:2026-03-30|pay:2026-06:60.0
9173,東海汽船,2995.0,33,10.0,資本財,ex:2025-12-29|pay:2026-03:10.0
9193,東京汽船,1047.0,191,20.0,資本財,ex:2026-03-30|pay:2026-06:50.0
9201,日本航空,2550.0,376,96.0,資本財,"ex:2025-09-29|pay:2025-12:46.0, ex:2026-03-30|pay:2026-06:50.0"
9202,ＡＮＡホールディングス,2745.0,219,60.0,資本財,ex:2026-03-30|pay:2026-06:65.0
92025,ベルーナ,4755.0,111,52.73,,ex:2026-03-30|pay:2026-06:52.73
9204,ＡＮＡホールディングス,326.0,92,3.0,資本財,
9206,ＡＮＡホールディングス,1922.0,0,0.0,資本財,
9211,エフ・コード,1425.0,0,0.0,コミュニケーション・サービス,
9212,Ｇｒｅｅｎ　Ｅａｒｔｈ　Ｉｎｓｔｉｔｕｔｅ,339.0,0,0.0,素材,
9213,セイファート,996.0,120,12.0,資本財,"ex:2025-06-27|pay:2025-09:5.0, ex:2025-12-29|pay:2026-03:7.0"
9214,Ｒｅｃｏｖｅｒｙ　Ｉｎｔｅｒｎａｔｉｏｎａｌ,1341.0,0,0.0,ヘルスケア,
9215,ＣａＳｙ,889.0,0,0.0,情報技術,
9216,ビーウィズ,1930.0,399,77.0,資本財,ex:2025-05-29|pay:2025-08:77.0
9218,メンタルヘルステクノロジーズ,700.0,143,10.0,ヘルスケア,ex:2025-12-29|pay:2026-03:10.0
9219,ギックス,909.0,589,53.5,情報技術,"ex:2025-06-27|pay:2025-09:27.0, ex:2025-12-29|pay:2026-03:26.5"
9220,エフビー介護サービス,1236.0,405,50.0,ヘルスケア,"ex:2025-09-29|pay:2025-12:13.0, ex:2026-03-30|pay:2026-06:25.0"
9221,フルハシＥＰＯ,1129.0,283,32.0,資本財,"ex:2025-09-29|pay:2025-12:15.0, ex:2026-03-30|pay:2026-06:15.0"
9222,ｍａｎａｂｙ,50.0,0,0.0,資本財,
9223,ＡＳＮＯＶＡ,409.0,49,2.0,資本財,"ex:2025-09-29|pay:2025-12:1.0, ex:2026-03-30|pay:2026-06:1.0"
9225,ブリッジコンサルティンググループ,1081.0,0,0.0,資本財,
9226,アイガー,1200.0,275,33.0,,ex:2025-11-27|pay:2026-02:33.0
9227,マイクロ波化学,822.0,0,0.0,素材,
9229,サンウェルズ,191.0,0,0.0,ヘルスケア,
9233,アジア航測,1168.0,377,44.0,資本財,"ex:2025-09-29|pay:2025-12:29.0, ex:2026-03-30|pay:2026-06:20.0"
9235,売れるネット広告社グループ,633.0,0,0.0,コミュニケーション・サービス,
9236,ジャパンＭ＆Ａソリューション,1190.0,0,0.0,資本財,
9237,笑美面,681.0,0,0.0,資本財,
9238,バリュークリエーション,574.0,218,12.5,コミュニケーション・サービス,ex:2025-08-28|pay:2025-11:2.0
9239,ケーイーティ,500.0,60,3.0,,ex:2026-03-30|pay:2026-06:3.0
9240,デリバリーコンサルティング,452.0,0,0.0,情報技術,
9241,フューチャーリンクネットワーク,1302.0,0,0.0,コミュニケーション・サービス,
9242,メディア総研,1910.0,131,25.0,資本財,ex:2025-07-30|pay:2025-10:20.0
9243,富士テクノホールディングス,500.0,400,20.0,資本財,
9244,デジタリフト,971.0,0,0.0,コミュニケーション・サービス,
9245,リベロ,1911.0,220,42.0,コミュニケーション・サービス,ex:2025-12-29|pay:2026-03:30.0
9246,プロジェクトホールディングス,996.0,0,0.0,資本財,
9247,ＴＲＥホールディングス,1606.0,311,50.0,資本財,"ex:2025-09-29|pay:2025-12:20.0, ex:2026-03-30|pay:2026-06:30.0"
9248,人・夢・技術グループ,1599.0,375,60.0,資本財,ex:2025-09-29|pay:2025-12:62.0
9249,日本エコシステム,1553.0,116,18.0,コミュニケーション・サービス,"ex:2025-09-29|pay:2025-12:9.0, ex:2026-03-30|pay:2026-06:9.0"
9250,ＧＲＣＳ,915.0,0,0.0,情報技術,
9251,ＡＢ＆Ｃｏｍｐａｎｙ,1196.0,502,60.0,一般消費財,ex:2025-10-30|pay:2026-01:60.0
9252,ラストワンマイル,3865.0,78,30.0,資本財,"ex:2025-08-28|pay:2025-11:12.0, ex:2026-02-26|pay:2026-05:18.0"
9253,スローガン,749.0,0,0.0,資本財,
9254,ラバブルマーケティンググループ,1160.0,0,0.0,コミュニケーション・サービス,
9256,サクシード,1724.0,93,16.0,生活必需品,ex:2026-03-30|pay:2026-06:16.0
9257,ＹＣＰホールディングス（グローバル）リミテッド　ＪＤＲ,750.0,185,13.84,金融,"ex:2025-06-27|pay:2025-09:3.1746, ex:2025-12-30|pay:2026-03:11.1112"
9258,ＣＳ－Ｃ,310.0,0,0.0,コミュニケーション・サービス,
9259,タカヨシホールディングス,847.0,354,30.0,生活必需品,ex:2025-09-29|pay:2025-12:30.0
9262,シルバーライフ,751.0,240,18.0,生活必需品,ex:2025-07-30|pay:2025-10:16.0
9264,ポエック,1677.0,447,75.0,資本財,ex:2025-08-28|pay:2025-11:70.0
9265,ヤマシタヘルスケアホールディングス,3360.0,208,70.0,ヘルスケア,ex:2025-05-29|pay:2025-08:75.0
9267,Ｇｅｎｋｙ　ＤｒｕｇＳｔｏｒｅｓ,3620.0,36,13.0,ヘルスケア,"ex:2025-06-19|pay:2025-09:6.5, ex:2025-12-18|pay:2026-03:6.5"
9268,オプティマスグループ,470.0,383,18.0,一般消費財,"ex:2025-09-29|pay:2025-12:8.0, ex:2026-03-30|pay:2026-06:10.0"
9270,バリュエンスホールディングス,2288.0,197,45.0,一般消費財,ex:2025-08-28|pay:2025-11:10.0
9271,和心,950.0,126,12.0,一般消費財,
9272,ブティックス,1380.0,0,0.0,一般消費財,
9273,コーア商事ホールディングス,825.0,218,18.0,ヘルスケア,ex:2025-06-27|pay:2025-09:16.0
9274,ＫＰＰグループホールディングス,971.0,412,40.0,素材,"ex:2025-09-29|pay:2025-12:18.0, ex:2026-03-30|pay:2026-06:18.0"
