銘柄コード,企業名,価格,利回り(%),年間配当,セクター,配当内訳
8613,丸三証券,1065,428,62,Financial Services,"2025-03-28:30.0, 2025-09-29:32.0"
8616,東海東京フィナンシャル・ホールディングス,759,393,38,Financial Services,"2025-03-28:16.0, 2025-09-29:22.0"
8622,水戸証券,730,548,30,Financial Services,"2025-03-28:15.0, 2025-09-29:15.0"
8630,ＳＯＭＰＯホールディングス,6075,246,151,Financial Services,"2025-03-28:76.0, 2025-09-29:75.0"
8628,松井証券,983,497,43,Financial Services,"2025-03-28:18.0, 2025-09-29:25.0"
8624,いちよし証券,1487,650,47,Financial Services,"2025-03-28:17.0, 2025-09-29:30.0"
8697,日本取引所グループ,1896.5,383,54,Financial Services,"2025-03-28:29.0, 2025-09-29:25.0"
8699,ＨＳホールディングス,1233,82,10,Financial Services,2025-03-28:10.0
8700,丸八証券,1860,541,60,Financial Services,2025-03-28:60.0
8698,マネックスグループ,703,438,40.5,Financial Services,"2025-03-28:25.2, 2025-09-29:15.3"
8704,トレイダーズホールディングス,1049,373,36,Financial Services,"2025-03-28:20.0, 2025-09-29:16.0"
8706,極東証券,1735,626,110,Financial Services,"2025-03-28:60.0, 2025-09-29:50.0"
8705,日産証券グループ,285,517,7,Financial Services,"2025-03-28:4.0, 2025-09-29:3.0"
8708,アイザワ証券グループ,1507,311,96,Financial Services,"2025-03-28:48.0, 2025-09-29:48.0"
8707,岩井コスモホールディングス,3750,598,185,Financial Services,"2025-03-28:125.0, 2025-09-29:60.0"
8713,フィデアホールディングス,1934,381,75,Financial Services,"2025-03-28:37.5, 2025-09-29:37.5"
8714,池田泉州ホールディングス,896,304,18.5,Financial Services,"2025-03-28:8.0, 2025-09-29:10.5"
8715,アニコム　ホールディングス,1383,65,8.5,Financial Services,2025-03-28:8.5
8725,ＭＳ＆ＡＤインシュアランスグループホールディングス,4151,285,150,Financial Services,"2025-03-28:72.5, 2025-09-29:77.5"
8729,ソニーフィナンシャルグループ,148.8,256,0,Financial Services,No Div
8739,スパークス・グループ,1934,462,68,Financial Services,2025-03-28:68.0
8737,あかつき本社,676,441,29.5,Financial Services,"2025-03-28:17.0, 2025-09-29:12.5"
8742,小林洋行,476,123,5,Financial Services,2025-03-28:5.0
8746,ｕｎｂａｎｋｅｄ,300,0,0,Financial Services,No Div
8750,第一生命ホールディングス,1438,359,43,Financial Services,"2025-03-28:19.0, 2025-09-29:24.0"
8747,豊トラスティ証券,3095,270,86,Financial Services,2025-03-28:86.0
8769,アドバンテッジリスクマネジメント,496,339,16,Healthcare,2025-03-28:16.0
8766,東京海上ホールディングス,7587,269,196.5,Financial Services,"2025-03-28:91.0, 2025-09-29:105.5"
8771,イー・ギャランティ,1645,229,37,Financial Services,2025-03-28:37.0
8772,アサックス,879,226,20,Financial Services,2025-03-28:20.0
8783,ａｂｃ,210,0,0,Financial Services,No Div
8789,フィンテック　グローバル,123,403,3,Financial Services,2025-09-29:3.0
8793,ＮＥＣキャピタルソリューション,4165,358,150,Industrials,"2025-03-28:75.0, 2025-09-29:75.0"
8795,Ｔ＆Ｄホールディングス,3944,343,102,Financial Services,"2025-03-28:40.0, 2025-09-29:62.0"
8798,アドバンスクリエイト,195,0,0,Financial Services,No Div
8801,三井不動産,1733,194,33,Real Estate,"2025-03-28:16.0, 2025-09-29:17.0"
8802,三菱地所,4528,101,45,Real Estate,"2025-03-28:22.0, 2025-09-29:23.0"
8803,平和不動産,2413,326,90.5,Real Estate,"2025-03-28:54.5, 2025-09-29:36.0"
8804,東京建物,3771,325,105,Real Estate,"2025-06-27:48.0, 2025-12-29:57.0"
8818,京阪神ビルディング,1949,204,41.5,Real Estate,"2025-03-28:21.5, 2025-09-29:20.0"
8830,住友不動産,4587,93,38.5,Real Estate,"2025-03-28:17.5, 2025-09-29:21.0"
8835,太平洋興発,1012,421,39,Industrials,2025-03-28:39.0
8836,ＲＩＳＥ,30,0,0,Real Estate,No Div
8844,コスモスイニシア,1167,227,32,Real Estate,"2025-03-28:21.0, 2025-09-29:11.0"
8848,レオパレス２１,671,149,10,Real Estate,"2025-03-28:5.0, 2025-09-29:5.0"
8841,テーオーシー,841,118,10,Real Estate,"2025-03-28:5.0, 2025-09-29:5.0"
8850,スターツコーポレーション,4935,265,130,Real Estate,"2025-03-28:65.0, 2025-09-29:65.0"
8864,空港施設,995,370,30,Real Estate,"2025-03-28:12.0, 2025-09-29:18.0"
8860,フジ住宅,833,383,34,Real Estate,"2025-03-28:18.0, 2025-09-29:16.0"
8869,明和地所,1020,389,40,Real Estate,2025-03-28:40.0
8871,ゴールドクレスト,3355,301,110,Real Estate,"2025-03-28:60.0, 2025-09-29:50.0"
8881,日神グループホールディングス,752,463,23,Real Estate,2025-03-28:23.0
8877,エスリード,6370,426,205,Real Estate,"2025-03-28:100.0, 2025-09-29:105.0"
8876,リログループ,1973.5,250,42,Industrials,2025-03-28:42.0
8887,シーラホールディングス,386,128,7.5,Real Estate,"2025-05-29:1.5, 2025-11-27:6.0"
8891,ＡＭＧホールディングス,2603,266,65,Real Estate,"2025-03-28:30.0, 2025-09-29:35.0"
8892,エスコン,1137,422,48,Real Estate,2025-03-28:48.0
8898,センチュリー２１・ジャパン,1159,436,55,Real Estate,"2025-03-28:30.0, 2025-09-29:25.0"
8904,ＡＶＡＮＴＩＡ,841,450,38,Consumer Cyclical,"2025-08-28:19.0, 2026-02-26:19.0"
8894,ＲＥＶＯＬＵＴＩＯＮ,52,0,0,Real Estate,No Div
8897,ＭＩＲＡＲＴＨホールディングス,411,511,28,Real Estate,"2025-03-28:23.0, 2025-09-29:5.0"
8912,エリアクエスト,162,241,3,Real Estate,2025-06-27:3.0
8914,エリアリンク,1104,236,26,Real Estate,"2025-06-27:12.5, 2025-12-29:13.5"
8908,毎日コムネット,847,519,33,Real Estate,"2025-05-29:23.0, 2025-11-27:10.0"
8917,ファースト住建,1169,366,43,Consumer Cyclical,"2025-04-28:21.0, 2025-10-30:22.0"
8921,シーズクリエイト,2248,0,0,N/A,No Div
8918,ランド,9,111,0,Real Estate,No Div
8920,東祥,875,113,8,Industrials,"2025-03-28:3.0, 2025-09-29:5.0"
8919,カチタス,3305,240,67,Consumer Cyclical,"2025-03-28:28.0, 2025-09-29:39.0"
8923,トーセイ,1554,351,50,Real Estate,2025-11-27:50.0
8927,明豊エンタープライズ,454,285,13,Real Estate,"2025-07-30:6.5, 2026-01-29:6.5"
8929,青山財産ネットワークス,1275,551,53,Real Estate,"2025-06-27:20.0, 2025-12-29:33.0"
8928,穴吹興産,2652,272,63,Real Estate,"2025-06-27:31.0, 2025-12-29:32.0"
8935,ＦＪネクストホールディングス,1635,338,58,Real Estate,"2025-03-28:30.0, 2025-09-29:28.0"
8934,サンフロンティア不動産,2671,283,71,Real Estate,"2025-03-28:33.0, 2025-09-29:38.0"
8931,和田興産,1689,414,70,Real Estate,"2025-08-28:35.0, 2026-02-26:35.0"
8938,グローム・ホールディングス,314,58,2,Real Estate,2025-03-28:2.0
8944,ランドビジネス,244,241,6,Real Estate,2025-09-29:6.0
8945,サンネクスタグループ,1197,351,42,Real Estate,"2025-06-27:21.0, 2025-12-29:21.0"
8951,日本ビルファンド投資法人,136000,358,4949,Real Estate,"2025-06-27:2495.0, 2025-12-29:2454.0"
8946,ＡＳＩＡＮ　ＳＴＡＲ,88,0,0,Real Estate,No Div
8952,ジャパンリアルエステイト投資法人,121500,418,4998,Real Estate,"2025-03-28:2487.0, 2025-09-29:2511.0"
8954,オリックス不動産投資法人,99700,463,4650,Real Estate,"2025-08-28:2270.0, 2026-02-26:2380.0"
8955,日本プライムリアルティ投資法人,99900,419,4118.5,Real Estate,"2025-06-27:2007.5, 2025-12-29:2111.0"
8953,日本都市ファンド投資法人,116600,502,5772,Real Estate,"2025-08-28:2820.0, 2026-02-26:2952.0"
8956,ＮＴＴ都市開発リート投資法人,143800,435,6244,Real Estate,"2025-04-28:3104.0, 2025-10-30:3140.0"
8957,東急リアル・エステート投資法人,202600,390,8000,Real Estate,"2025-07-30:4000.0, 2026-01-29:4000.0"
8958,グローバル・ワン不動産投資法人,127400,584,8106,Real Estate,"2025-03-28:3835.0, 2025-09-29:4271.0"
8960,ユナイテッド・アーバン投資法人,176300,490,8152,Real Estate,"2025-05-29:4010.0, 2025-11-27:4142.0"
8963,インヴィンシブル投資法人,59600,675,4081,Real Estate,"2025-06-27:1895.0, 2025-12-29:2186.0"
8961,森トラストリート投資法人,74400,473,3645,Real Estate,"2025-08-28:1854.0, 2026-02-26:1791.0"
8964,フロンティア不動産投資法人,87600,499,4400,Real Estate,"2025-06-27:2200.0, 2025-12-29:2200.0"
8966,平和不動産リート投資法人,147700,530,7800,Real Estate,"2025-05-29:3850.0, 2025-11-27:3950.0"
8972,ＫＤＸ不動産投資法人,165500,502,8150,Real Estate,"2025-04-28:4045.0, 2025-10-30:4105.0"
8967,日本ロジスティクスファンド投資法人,100500,439,4450,Real Estate,"2025-07-30:2150.0, 2026-01-29:2300.0"
8968,福岡リート投資法人,178000,447,8203,Real Estate,"2025-08-28:4203.0, 2026-02-26:4000.0"
8975,いちごオフィスリート投資法人,96600,471,6045,Real Estate,"2025-04-28:3330.0, 2025-10-30:2715.0"
8976,大和証券オフィス投資法人,345000,434,14940,Real Estate,"2025-05-29:6920.0, 2025-11-27:8020.0"
8977,阪急阪神リート投資法人,150300,437,6708,Real Estate,"2025-05-29:3319.0, 2025-11-27:3389.0"
8979,スターツプロシード投資法人,205200,451,10295,Real Estate,"2025-04-28:5470.0, 2025-10-30:4825.0"
8984,大和ハウスリート投資法人,128500,457,6688,Real Estate,"2025-08-28:3288.0, 2026-02-26:3400.0"
8985,ジャパン・ホテル・リート投資法人,77500,667,5061,Real Estate,2025-12-29:5061.0
8987,ジャパンエクセレント投資法人,148300,409,6142,Real Estate,"2025-06-27:3106.0, 2025-12-29:3036.0"
8986,大和証券リビング投資法人,112100,463,5430,Real Estate,"2025-03-28:2730.0, 2025-09-29:2700.0"
8995,誠建設工業,1143,208,25,Real Estate,2025-03-28:25.0
8996,ハウスフリーダム,990,546,55,Real Estate,2025-12-29:55.0
8999,グランディハウス,595,536,32,Real Estate,2025-03-28:32.0
9003,相鉄ホールディングス,2930.5,239,65,Industrials,"2025-03-28:35.0, 2025-09-29:30.0"
9001,東武鉄道,2914,241,65,Industrials,"2025-03-28:32.5, 2025-09-29:32.5"
9006,京浜急行電鉄,1560,298,40,Industrials,"2025-03-28:17.0, 2025-09-29:23.0"
9005,東急,1884,171,27,Consumer Cyclical,"2025-03-28:13.0, 2025-09-29:14.0"
9007,小田急電鉄,1658,304,50,Industrials,"2025-03-28:25.0, 2025-09-29:25.0"
9008,京王電鉄,3938,281,105,Industrials,"2025-03-28:50.0, 2025-09-29:55.0"
9009,京成電鉄,1235,148,24,Industrials,"2025-03-28:15.0, 2025-09-29:9.0"
9010,富士急行,2493,123,29,Industrials,2025-03-28:29.0
9012,秩父鉄道,2126,0,0,Industrials,No Div
9017,新潟交通,2015,49,10,Industrials,2025-03-28:10.0
9021,西日本旅客鉄道,3202,283,92.5,Industrials,"2025-03-28:47.5, 2025-09-29:45.0"
9020,東日本旅客鉄道,3647,193,69,Industrials,"2025-03-28:34.0, 2025-09-29:35.0"
9023,東京地下鉄,1636,259,61,Industrials,"2025-03-28:40.0, 2025-09-29:21.0"
9022,東海旅客鉄道,4233,75,32,Industrials,"2025-03-28:16.0, 2025-09-29:16.0"
9024,西武ホールディングス,4239,93,45,Industrials,"2025-03-28:25.0, 2025-09-29:20.0"
9025,鴻池運輸,3005,364,116,Industrials,"2025-03-28:61.0, 2025-09-29:55.0"
9028,ゼロ,3360,416,152.9,Consumer Cyclical,"2025-06-27:96.9, 2025-12-29:56.0"
9029,ヒガシホールディングス,1904,259,42,Industrials,2025-03-28:42.0
9031,西日本鉄道,3139,161,47.5,Industrials,"2025-03-28:22.5, 2025-09-29:25.0"
9033,広島電鉄,645,123,8,Industrials,2025-03-28:8.0
9034,南総通運,1594,502,55,Industrials,"2025-03-28:25.0, 2025-09-29:30.0"
9036,東部ネットワーク,1130,132,15,Industrials,"2025-03-28:7.5, 2025-09-29:7.5"
9037,ハマキョウレックス,1806,213,37.5,Industrials,"2025-03-28:18.75, 2025-09-29:18.75"
9039,サカイ引越センター,2786,353,112,Industrials,"2025-03-28:82.0, 2025-09-29:30.0"
9041,近鉄グループホールディングス,3288,184,55,Industrials,"2025-03-28:25.0, 2025-09-29:30.0"
9042,阪急阪神ホールディングス,4489,225,80,Industrials,"2025-03-28:30.0, 2025-09-29:50.0"
9044,南海電気鉄道,3109,162,47.5,Industrials,"2025-03-28:22.5, 2025-09-29:25.0"
9045,京阪ホールディングス,3352,294,40,Industrials,2025-03-28:40.0
9048,名古屋鉄道,1770.5,228,38.5,Industrials,2025-03-28:38.5
9046,神戸電鉄,2558,98,20,Industrials,2025-03-28:20.0
9049,京福電気鉄道,7850,25,20,Industrials,2025-03-28:20.0
9051,センコン物流,1287,117,15,Industrials,"2025-03-28:7.5, 2025-09-29:7.5"
9052,山陽電気鉄道,2051,245,45,Industrials,"2025-03-28:20.0, 2025-09-29:25.0"
9057,遠州トラック,3565,276,97,Industrials,"2025-03-28:49.0, 2025-09-29:48.0"
9059,カンダホールディングス,859,268,22,Industrials,"2025-03-28:10.5, 2025-09-29:11.5"
9063,岡山県貨物運送,4220,164,70,Industrials,2025-03-28:70.0
9060,日本ロジテム,4510,179,80,Industrials,"2025-03-28:40.0, 2025-09-29:40.0"
9064,ヤマトホールディングス,1767.5,261,46,Industrials,"2025-03-28:23.0, 2025-09-29:23.0"
9065,山九,8889,264,248,Industrials,"2025-03-28:130.0, 2025-09-29:118.0"
9068,丸全昭和運輸,8670,242,180,Industrials,"2025-03-28:90.0, 2025-09-29:90.0"
9067,丸運,942,170,22,Industrials,"2025-03-28:14.0, 2025-09-29:8.0"
9069,センコーグループホールディングス,1806.5,276,48,Industrials,"2025-03-28:23.0, 2025-09-29:25.0"
9072,ニッコンホールディングス,4838,163,64,Industrials,"2025-03-28:27.0, 2025-09-29:37.0"
9073,京極運輸商事,1294,93,10,Industrials,2025-03-28:10.0
9074,日本石油輸送,5020,274,100,Industrials,"2025-03-28:50.0, 2025-09-29:50.0"
9075,福山通運,5620,133,73,Industrials,"2025-03-28:35.0, 2025-09-29:38.0"
9081,神奈川中央交通,3585,251,95,Industrials,"2025-03-28:50.0, 2025-09-29:45.0"
9076,セイノーホールディングス,2539,407,102,Industrials,"2025-03-28:59.0, 2025-09-29:43.0"
9082,大和自動車交通,1359,58,8,Consumer Cyclical,"2025-03-28:4.0, 2025-09-29:4.0"
9083,神姫バス,2030,198,35,Industrials,"2025-03-28:15.0, 2025-09-29:20.0"
9101,日本郵船,5785,349,310,Industrials,"2025-03-28:195.0, 2025-09-29:115.0"
9087,タカセ,1870,190,35,Industrials,2025-03-28:35.0
9090,ＡＺ－ＣＯＭ丸和ホールディングス,898,354,32,Industrials,"2025-03-28:16.0, 2025-09-29:16.0"
9104,商船三井,6862,306,265,Industrials,"2025-03-28:180.0, 2025-09-29:85.0"
9110,ＮＳユナイテッド海運,7700,349,230,Industrials,"2025-03-28:125.0, 2025-09-29:105.0"
9115,明海グループ,1473,32,5,Industrials,2025-03-28:5.0
9107,川崎汽船,2693.5,456,110,Industrials,"2025-03-28:50.0, 2025-09-29:60.0"
9119,飯野海運,1852,298,57,Industrials,"2025-03-28:33.0, 2025-09-29:24.0"
9127,玉井商船,3660,217,80,Industrials,2025-03-28:80.0
9142,九州旅客鉄道,3820,303,109,Industrials,"2025-03-28:51.5, 2025-09-29:57.5"
9130,共栄タンカー,2400,183,40,Industrials,"2025-03-28:20.0, 2025-09-29:20.0"
9143,ＳＧホールディングス,1540.5,350,52,Industrials,"2025-03-28:26.0, 2025-09-29:26.0"
9145,ビーイングホールディングス,676,263,13,Industrials,"2025-06-27:4.5, 2025-12-29:8.5"
9146,五健堂ホールディングス,4000,0,51,N/A,"2025-06-27:10.0, 2025-12-29:41.0"
9149,大友ロジスティクスサービス,560,0,5,N/A,2025-10-30:5.0
9147,ＮＩＰＰＯＮ　ＥＸＰＲＥＳＳホールディングス,3576,279,100,Industrials,"2025-06-27:50.0, 2025-12-29:50.0"
9156,はなホールディングス,2670,0,0,N/A,No Div
9158,シーユーシー,865,0,0,Healthcare,No Div
9159,Ｗ　ＴＯＫＹＯ,1520,0,0,Communication Services,No Div
9160,ノバレーゼ,297,0,0,Consumer Cyclical,No Div
9162,ブリーチ,248,0,0,Communication Services,No Div
9163,ナレルグループ,2385,483,115,Industrials,"2025-04-28:55.0, 2025-10-30:60.0"
9165,クオルテック,1415,261,37,Industrials,2025-06-27:37.0
9166,ＧＥＮＤＡ,582,136,0,Consumer Cyclical,No Div
9168,ライズ・コンサルティング・グループ,472,435,21,Industrials,2026-02-26:21.0
9169,大伸社,1000,0,20,N/A,2025-11-19:20.0
9171,栗林商船,1806,139,25,Industrials,2025-03-28:25.0
9173,東海汽船,3025,33,10,Industrials,2025-12-29:10.0
9193,東京汽船,1200,165,50,Industrials,2025-03-28:50.0
9201,日本航空,2676,372,92,Industrials,"2025-03-28:46.0, 2025-09-29:46.0"
92025,ベルーナ,4950,0,0,,No Div
9202,ＡＮＡホールディングス,2988,201,60,Industrials,2025-03-28:60.0
9204,ＡＮＡホールディングス,385,78,3,Industrials,2025-03-28:3.0
9206,ＡＮＡホールディングス,1995,0,0,Industrials,No Div
9211,エフ・コード,1462,0,0,Communication Services,No Div
9212,Ｇｒｅｅｎ　Ｅａｒｔｈ　Ｉｎｓｔｉｔｕｔｅ,396,0,0,Basic Materials,No Div
9213,セイファート,735,159,12,Industrials,"2025-06-27:5.0, 2025-12-29:7.0"
9214,Ｒｅｃｏｖｅｒｙ　Ｉｎｔｅｒｎａｔｉｏｎａｌ,1395,0,0,Healthcare,No Div
9215,ＣａＳｙ,875,0,0,Technology,No Div
9216,ビーウィズ,1759,433,77,Industrials,2025-05-29:77.0
9219,ギックス,888,580,53.5,Technology,"2025-06-27:27.0, 2025-12-29:26.5"
9218,メンタルヘルステクノロジーズ,743,135,10,Healthcare,2025-12-29:10.0
9220,エフビー介護サービス,1192,317,33,Healthcare,"2025-03-28:20.0, 2025-09-29:13.0"
9221,フルハシＥＰＯ,1230,244,29,Industrials,"2025-03-28:14.0, 2025-09-29:15.0"
9222,ｍａｎａｂｙ,50,0,0,Industrials,No Div
9223,ＡＳＮＯＶＡ,493,40,2,Industrials,"2025-03-28:1.0, 2025-09-29:1.0"
9225,ブリッジコンサルティンググループ,1100,0,0,Industrials,No Div
9227,マイクロ波化学,972,0,0,Basic Materials,No Div
9226,アイガー,1200,0,33,N/A,2025-11-27:33.0
9229,サンウェルズ,270,0,0,Healthcare,No Div
9235,売れるネット広告社グループ,752,0,0,Communication Services,No Div
9236,ジャパンＭ＆Ａソリューション,1005,0,0,Industrials,No Div
9237,笑美面,754,0,0,Industrials,No Div
9233,アジア航測,1226,355,44,Industrials,"2025-03-28:15.0, 2025-09-29:29.0"
9238,バリュークリエーション,605,172,2,Communication Services,2025-08-28:2.0
9239,ケーイーティ,500,0,3,N/A,2025-03-28:3.0
9240,デリバリーコンサルティング,449,0,0,Technology,No Div
9241,フューチャーリンクネットワーク,1395,0,0,Communication Services,No Div
9242,メディア総研,1910,131,20,Industrials,2025-07-30:20.0
9244,デジタリフト,959,0,0,Communication Services,No Div
9243,富士テクノホールディングス,500,400,20,Industrials,2025-03-28:20.0
9245,リベロ,2249,380,30,Communication Services,2025-12-29:30.0
9247,ＴＲＥホールディングス,1599,311,45,Industrials,"2025-03-28:25.0, 2025-09-29:20.0"
9246,プロジェクトホールディングス,1110,0,0,Industrials,No Div
9248,人・夢・技術グループ,1520,393,62,Industrials,2025-09-29:62.0
9249,日本エコシステム,1640,109,17.666667,Communication Services,"2025-03-28:8.666667, 2025-09-29:9.0"
9251,ＡＢ＆Ｃｏｍｐａｎｙ,1263,466,60,Consumer Cyclical,2025-10-30:60.0
9252,ラストワンマイル,4030,71,30,Industrials,"2025-08-28:12.0, 2026-02-26:18.0"
9250,ＧＲＣＳ,1029,0,0,Technology,No Div
9253,スローガン,721,0,0,Industrials,No Div
9254,ラバブルマーケティンググループ,1152,0,0,Communication Services,No Div
9256,サクシード,808,197,16,Consumer Defensive,2025-03-28:16.0
9257,ＹＣＰホールディングス（グローバル）リミテッド　ＪＤＲ,755,192,14.36508,Financial Services,"2025-06-27:3.19224, 2025-12-30:11.17284"
9258,ＣＳ－Ｃ,343,0,0,Communication Services,No Div
9259,タカヨシホールディングス,1094,271,30,Consumer Defensive,2025-09-29:30.0
9264,ポエック,1679,439,70,Industrials,2025-08-28:70.0
9262,シルバーライフ,915,196,16,Consumer Defensive,2025-07-30:16.0
9265,ヤマシタヘルスケアホールディングス,3645,187,75,Healthcare,2025-05-29:75.0
9267,Ｇｅｎｋｙ　ＤｒｕｇＳｔｏｒｅｓ,3855,34,13,Healthcare,"2025-06-19:6.5, 2025-12-18:6.5"
